test00737,407367.356,7400065.533,56,South
test00738,407367.482,7400065.86,56,South
test00739,407367.639,7400066.172,56,South
test00740,407367.773,7400066.44,56,South
test00741,407367.836,7400066.697,56,South
test00742,407368.0,7400066.989,56,South
test00743,407368.141,7400067.197,56,South
test00744,407368.222,7400067.447,56,South
test00745,407368.363,7400067.727,56,South
test00746,407368.5,7400067.995,56,South
test00747,407368.51,7400068.321,56,South
test00748,407368.547,7400068.57,56,South
test00749,407368.78,7400068.707,56,South
test00750,407368.948,7400068.963,56,South
test00751,407368.866,7400069.217,56,South
test00752,407368.939,7400069.63,56,South
test00753,407369.006,7400069.93,56,South
test00754,407368.942,7400070.253,56,South
test00755,407368.998,7400070.59,56,South
test00756,407369.078,7400070.979,56,South
test00757,407369.053,7400071.385,56,South
test00758,407369.15,7400071.735,56,South
test00759,407369.221,7400072.097,56,South
test00760,407369.237,7400072.495,56,South
test00761,407369.28,7400072.802,56,South
test00762,407369.39,7400073.094,56,South
test00763,407369.434,7400073.523,56,South
test00764,407369.582,7400073.871,56,South
test00765,407369.727,7400074.192,56,South
test00766,407369.826,7400074.55,56,South
test00767,407369.926,7400074.905,56,South
test00768,407370.066,7400075.297,56,South
test00769,407370.147,7400075.722,56,South
test00770,407370.264,7400076.083,56,South
test00771,407370.403,7400076.442,56,South
test00772,407370.454,7400076.772,56,South
test00773,407370.524,7400077.126,56,South
test00774,407370.608,7400077.615,56,South
test00775,407370.647,7400077.913,56,South
test00776,407370.658,7400078.297,56,South
test00777,407370.704,7400078.711,56,South
test00778,407370.726,7400079.121,56,South
test00779,407370.73,7400079.509,56,South
test00780,407370.789,7400079.932,56,South
test00781,407370.8,7400080.379,56,South
test00782,407370.74,7400080.827,56,South
test00783,407370.78,7400081.311,56,South
test00784,407370.734,7400081.76,56,South
test00785,407370.671,7400082.177,56,South
test00786,407370.616,7400082.616,56,South
test00787,407370.554,7400083.045,56,South
test00788,407370.526,7400083.5,56,South
test00789,407370.551,7400083.959,56,South
test00790,407370.479,7400084.37,56,South
test00791,407370.431,7400084.743,56,South
test00792,407370.34,7400085.131,56,South
test00793,407370.229,7400085.489,56,South
test00794,407370.15,7400085.859,56,South
test00795,407370.088,7400086.309,56,South
test00796,407370.004,7400086.727,56,South
test00797,407369.991,7400087.13,56,South
test00798,407369.941,7400087.509,56,South
test00799,407369.836,7400087.89,56,South
test00800,407369.82,7400088.311,56,South
test00801,407369.743,7400088.73,56,South
test00802,407369.658,7400089.134,56,South
test00803,407369.657,7400089.589,56,South
test00804,407369.66,7400089.946,56,South
test00805,407369.701,7400090.301,56,South
test00806,407369.718,7400090.704,56,South
test00807,407369.644,7400091.119,56,South
test00808,407369.611,7400091.394,56,South
test00809,407369.623,7400091.789,56,South
test00810,407369.63,7400092.193,56,South
test00811,407369.62,7400092.6,56,South
test00812,407369.653,7400093.017,56,South
test00813,407369.636,7400093.387,56,South
test00814,407369.582,7400093.746,56,South
test00815,407369.591,7400094.176,56,South
test00816,407369.531,7400094.617,56,South
test00817,407369.472,7400094.862,56,South
test00818,407369.408,7400095.313,56,South
test00819,407369.312,7400095.791,56,South
test00820,407369.199,7400096.191,56,South
test00821,407369.138,7400096.546,56,South
test00822,407369.137,7400096.95,56,South
test00823,407369.02,7400097.296,56,South
test00824,407368.954,7400097.64,56,South
test00825,407368.909,7400098.07,56,South
test00826,407368.806,7400098.435,56,South
test00827,407368.79,7400098.766,56,South
test00828,407368.803,7400099.197,56,South
test00829,407368.737,7400099.6,56,South
test00830,407368.71,7400100.062,56,South
test00831,407368.729,7400100.32,56,South
test00832,407368.7,7400100.782,56,South
test00833,407368.633,7400101.025,56,South
test00834,407368.568,7400101.485,56,South
test00835,407368.557,7400101.745,56,South
test00836,407368.482,7400102.214,56,South
test00837,407368.409,7400102.632,56,South
test00838,407368.361,7400103.075,56,South
test00839,407368.277,7400103.523,56,South
test00840,407368.18,7400103.99,56,South
test00841,407368.151,7400104.321,56,South
test00842,407368.088,7400104.765,56,South
test00843,407367.97,7400105.101,56,South
test00844,407367.889,7400105.505,56,South
test00845,407367.784,7400105.904,56,South
test00846,407367.734,7400106.283,56,South
test00847,407367.777,7400106.756,56,South
test00848,407367.763,7400107.186,56,South
test00849,407367.82,7400107.593,56,South
test00850,407367.923,7400108.042,56,South
test00851,407367.996,7400108.48,56,South
test00852,407368.104,7400108.872,56,South
test00853,407368.224,7400109.285,56,South
test00854,407368.29,7400109.722,56,South
test00855,407368.381,7400110.169,56,South
test00856,407368.46,7400110.599,56,South
test00857,407368.457,7400111.041,56,South
test00858,407368.487,7400111.454,56,South
test00859,407368.49,7400111.904,56,South
test00860,407368.422,7400112.345,56,South
test00861,407368.408,7400112.869,56,South
test00862,407368.34,7400113.283,56,South
test00863,407368.243,7400113.681,56,South
test00864,407368.247,7400114.207,56,South
test00865,407368.19,7400114.625,56,South
test00866,407368.108,7400115.035,56,South
test00867,407368.044,7400115.444,56,South
test00868,407368.013,7400115.803,56,South
test00869,407368.039,7400116.147,56,South
test00870,407368.239,7400116.51,56,South
test00871,407368.271,7400116.922,56,South
test00872,407368.186,7400117.332,56,South
test00873,407368.228,7400117.701,56,South
test00874,407368.134,7400118.053,56,South
test00875,407368.03,7400118.42,56,South
test00876,407368.112,7400118.991,56,South
test00877,407368.059,7400119.236,56,South
test00878,407367.921,7400119.555,56,South
test00879,407367.916,7400119.922,56,South
test00880,407367.88,7400120.267,56,South
test00881,407367.733,7400120.656,56,South
test00882,407367.716,7400121.057,56,South
test00883,407367.699,7400121.483,56,South
test00884,407367.6,7400121.851,56,South
test00885,407367.531,7400122.26,56,South
test00886,407367.497,7400122.673,56,South
test00887,407367.459,7400123.075,56,South
test00888,407367.539,7400123.441,56,South
test00889,407367.582,7400123.801,56,South
test00890,407367.601,7400124.226,56,South
test00891,407367.807,7400124.705,56,South
test00892,407367.869,7400125.135,56,South
test00893,407367.838,7400125.504,56,South
test00894,407367.912,7400125.939,56,South
test00895,407367.917,7400126.315,56,South
test00896,407367.853,7400126.695,56,South
test00897,407367.89,7400127.091,56,South
test00898,407367.872,7400127.486,56,South
test00899,407367.828,7400127.87,56,South
test00900,407367.826,7400128.269,56,South
test00901,407367.796,7400128.683,56,South
test00902,407367.747,7400129.12,56,South
test00903,407367.772,7400129.543,56,South
test00904,407367.739,7400129.951,56,South
test00905,407367.717,7400130.36,56,South
test00906,407367.82,7400130.807,56,South
test00907,407367.832,7400131.173,56,South
test00908,407367.863,7400131.534,56,South
test00909,407367.984,7400131.95,56,South
test00910,407368.046,7400132.33,56,South
test00911,407368.114,7400132.8,56,South
test00912,407368.2,7400133.07,56,South
test00913,407368.266,7400133.414,56,South
test00914,407368.25,7400133.845,56,South
test00915,407368.211,7400134.1,56,South
test00916,407368.227,7400134.459,56,South
test00917,407368.232,7400134.795,56,South
test00918,407368.221,7400135.081,56,South
test00919,407368.198,7400135.433,56,South
test00920,407368.084,7400135.855,56,South
test00921,407367.947,7400136.245,56,South
test00922,407367.864,7400136.642,56,South
test00923,407367.734,7400137.043,56,South
test00924,407367.717,7400137.403,56,South
test00925,407367.827,7400137.885,56,South
test00926,407367.769,7400138.337,56,South
test00927,407367.767,7400138.821,56,South
test00928,407367.794,7400139.09,56,South
test00929,407367.71,7400139.51,56,South
test00930,407367.579,7400139.945,56,South
test00931,407367.537,7400140.417,56,South
test00932,407367.412,7400140.786,56,South
test00933,407367.198,7400141.18,56,South
test00934,407367.036,7400141.652,56,South
test00935,407366.823,7400141.973,56,South
test00936,407366.682,7400142.291,56,South
test00937,407366.603,7400142.659,56,South
test00938,407366.441,7400142.97,56,South
test00939,407366.296,7400143.274,56,South
test00940,407366.256,7400143.735,56,South
test00941,407366.147,7400144.095,56,South
test00942,407365.99,7400144.449,56,South
test00943,407365.964,7400144.931,56,South
test00944,407365.864,7400145.331,56,South
test00945,407365.757,7400145.669,56,South
test00946,407365.74,7400146.085,56,South
test00947,407365.644,7400146.424,56,South
test00948,407365.459,7400146.83,56,South
test00949,407365.382,7400147.247,56,South
test00950,407365.279,7400147.59,56,South
test00951,407365.098,7400147.951,56,South
test00952,407364.994,7400148.351,56,South
test00953,407364.818,7400148.74,56,South
test00954,407364.591,7400149.099,56,South
test00955,407364.446,7400149.47,56,South
test00956,407364.38,7400149.712,56,South
test00957,407364.139,7400150.112,56,South
test00958,407363.943,7400150.414,56,South
test00959,407363.849,7400150.833,56,South
test00960,407363.692,7400151.205,56,South
test00961,407363.554,7400151.62,56,South
test00962,407363.504,7400152.039,56,South
test00963,407363.336,7400152.392,56,South
test00964,407363.194,7400152.79,56,South
test00965,407363.084,7400153.175,56,South
test00966,407362.839,7400153.44,56,South
test00967,407362.67,7400153.774,56,South
test00968,407362.549,7400154.22,56,South
test00969,407362.287,7400154.554,56,South
test00970,407362.118,7400154.95,56,South
test00971,407361.996,7400155.372,56,South
test00972,407361.79,7400155.741,56,South
test00973,407361.633,7400156.167,56,South
test00974,407361.513,7400156.563,56,South
test00975,407361.333,7400156.767,56,South
test00976,407361.05,7400157.0,56,South
test00977,407360.794,7400157.411,56,South
test00978,407360.523,7400157.763,56,South
test00979,407360.271,7400158.12,56,South
test00980,407360.124,7400158.5,56,South
test00981,407359.9,7400158.79,56,South
test00982,407359.67,7400159.043,56,South
test00983,407359.41,7400159.37,56,South
test00984,407359.047,7400159.64,56,South
test00985,407358.83,7400159.79,56,South
test00986,407358.639,7400160.037,56,South
test00987,407358.339,7400160.24,56,South
test00988,407358.016,7400160.403,56,South
test00989,407357.75,7400160.65,56,South
test00990,407357.47,7400160.861,56,South
test00991,407357.19,7400161.1,56,South
test00992,407357.001,7400161.387,56,South
test00993,407356.75,7400161.624,56,South
test00994,407356.367,7400161.76,56,South
test00995,407356.032,7400162.08,56,South
test00996,407355.647,7400162.299,56,South
test00997,407355.148,7400162.476,56,South
test00998,407354.784,7400162.657,56,South
test00999,407354.466,7400162.764,56,South
test01000,407354.179,7400162.819,56,South
test01001,407353.836,7400162.921,56,South
test01002,407353.53,7400163.013,56,South
test01003,407353.217,7400162.98,56,South
test01004,407352.94,7400163.096,56,South
test01005,407352.704,7400163.222,56,South
