test00665,407359.311,7400058.437,0.43,56
test00666,407359.024,7400058.213,0.429,56
test00667,407358.798,7400058.064,0.523,56
test00668,407358.543,7400057.839,0.582,56
test00669,407358.352,7400057.676,0.672,56
test00670,407358.008,7400057.47,0.687,56
test00671,407357.727,7400057.333,0.747,56
test00672,407357.365,7400057.115,0.821,56
test00673,407357.059,7400057.038,0.908,56
test00674,407356.789,7400056.959,0.893,56
test00675,407356.53,7400056.95,1.096,56
test00676,407356.39,7400056.705,1.171,56
test00677,407356.061,7400056.558,1.352,56
test00678,407355.712,7400056.391,1.532,56
test00679,407355.466,7400056.296,1.595,56
test00680,407355.305,7400056.075,1.706,56
test00681,407355.047,7400055.933,1.687,56
test00682,407354.71,7400055.782,1.648,56
test00683,407354.548,7400055.691,1.63,56
test00684,407354.835,7400055.652,1.697,56
test00685,407355.084,7400055.554,1.753,56
test00686,407355.397,7400055.517,1.57,56
test00687,407355.669,7400055.438,1.637,56
test00688,407355.971,7400055.34,1.51,56
test00689,407356.223,7400055.299,1.453,56
test00690,407356.509,7400055.229,1.302,56
test00691,407356.885,7400055.274,1.154,56
test00692,407357.233,7400055.252,1.148,56
test00693,407357.529,7400055.196,0.972,56
test00694,407357.798,7400055.237,0.814,56
test00695,407358.214,7400055.287,0.737,56
test00696,407358.507,7400055.301,0.652,56
test00697,407358.854,7400055.38,0.609,56
test00698,407359.246,7400055.456,0.525,56
test00699,407359.538,7400055.574,0.473,56
test00700,407359.878,7400055.607,0.407,56
test00701,407360.217,7400055.625,0.348,56
test00702,407360.57,7400055.693,0.29,56
test00703,407360.906,7400055.671,0.214,56
test00704,407361.234,7400055.775,0.151,56
test00705,407361.505,7400055.768,0.17,56
test00706,407361.914,7400055.757,0.061,56
test00707,407362.166,7400055.808,0.079,56
test00708,407362.403,7400055.887,0.083,56
test00709,407362.774,7400056.062,0.099,56
test00710,407363.136,7400056.303,0.047,56
test00711,407363.421,7400056.543,-0.031,56
test00712,407363.688,7400056.729,0.018,56
test00713,407364.097,7400056.916,-0.032,56
test00714,407364.399,7400057.115,-0.048,56
test00715,407364.65,7400057.354,0.016,56
test00716,407364.902,7400057.645,-0.053,56
test00717,407365.086,7400057.983,-0.09,56
test00718,407365.213,7400058.36,-0.014,56
test00719,407365.344,7400058.757,-0.032,56
test00720,407365.397,7400059.103,-0.059,56
test00721,407365.466,7400059.399,-0.047,56
test00722,407365.647,7400059.698,-0.084,56
test00723,407365.677,7400059.961,-0.093,56
test00724,407365.754,7400060.341,-0.096,56
test00725,407365.829,7400060.622,-0.091,56
test00726,407365.804,7400060.898,-0.074,56
test00727,407365.892,7400061.186,-0.102,56
test00728,407365.873,7400061.521,-0.059,56
test00729,407365.787,7400061.781,-0.061,56
test00730,407365.959,7400062.113,-0.052,56
test00731,407366.023,7400062.358,-0.086,56
test00732,407366.035,7400062.649,-0.088,56
test00733,407366.141,7400062.875,-0.108,56
test00734,407366.234,7400063.15,-0.112,56
test00735,407366.363,7400063.509,-0.061,56
test00736,407366.529,7400063.821,-0.092,56
test00737,407366.691,7400064.125,-0.107,56
test00738,407366.817,7400064.452,-0.077,56
test00739,407366.974,7400064.764,-0.114,56
test00740,407367.108,7400065.032,-0.091,56
test00741,407367.171,7400065.289,-0.099,56
test00742,407367.335,7400065.581,-0.1,56
test00743,407367.476,7400065.789,-0.103,56
test00744,407367.557,7400066.039,-0.098,56
test00745,407367.698,7400066.319,-0.107,56
test00746,407367.835,7400066.587,-0.095,56
test00747,407367.84,7400066.913,-0.097,56
test00748,407367.882,7400067.16,-0.058,56
test00749,407368.12,7400067.299,-0.102,56
test00750,407368.283,7400067.555,-0.047,56
test00751,407368.201,7400067.809,-0.037,56
test00752,407368.274,7400068.22,-0.09,56
test00753,407368.341,7400068.52,-0.068,56
test00754,407368.277,7400068.845,-0.049,56
test00755,407368.333,7400069.182,-0.088,56
test00756,407368.413,7400069.571,-0.046,56
test00757,407368.388,7400069.977,-0.031,56
test00758,407368.48,7400070.327,-0.044,56
test00759,407368.556,7400070.689,0.013,56
test00760,407368.572,7400071.087,-0.007,56
test00761,407368.62,7400071.394,0.014,56
test00762,407368.72,7400071.686,0.068,56
test00763,407368.769,7400072.115,0.056,56
test00764,407368.917,7400072.463,0.061,56
test00765,407369.062,7400072.784,0.054,56
test00766,407369.161,7400073.14,-0.019,56
test00767,407369.261,7400073.497,-0.071,56
test00768,407369.401,7400073.889,-0.117,56
test00769,407369.482,7400074.314,-0.162,56
test00770,407369.599,7400074.675,-0.15,56
test00771,407369.738,7400075.034,-0.167,56
test00772,407369.789,7400075.364,-0.324,56
test00773,407369.859,7400075.718,-0.336,56
test00774,407369.943,7400076.207,-0.364,56
test00775,407369.982,7400076.505,-0.347,56
test00776,407369.993,7400076.889,-0.311,56
test00777,407370.039,7400077.303,-0.349,56
test00778,407370.061,7400077.713,-0.307,56
test00779,407370.065,7400078.101,-0.243,56
test00780,407370.124,7400078.524,-0.306,56
test00781,407370.1,7400078.971,-0.343,56
test00782,407370.075,7400079.419,-0.327,56
test00783,407370.12,7400079.903,-0.335,56
test00784,407370.069,7400080.35,-0.359,56
test00785,407370.006,7400080.769,-0.352,56
test00786,407369.951,7400081.208,-0.305,56
test00787,407369.889,7400081.637,-0.373,56
test00788,407369.861,7400082.09,-0.379,56
test00789,407369.886,7400082.551,-0.369,56
test00790,407369.814,7400082.96,-0.404,56
test00791,407369.766,7400083.335,-0.382,56
test00792,407369.68,7400083.723,-0.35,56
test00793,407369.564,7400084.081,-0.371,56
test00794,407369.485,7400084.451,-0.394,56
test00795,407369.423,7400084.901,-0.349,56
test00796,407369.339,7400085.319,-0.335,56
test00797,407369.326,7400085.722,-0.358,56
test00798,407369.276,7400086.101,-0.345,56
test00799,407369.171,7400086.48,-0.306,56
test00800,407369.155,7400086.903,-0.352,56
test00801,407369.078,7400087.32,-0.327,56
test00802,407368.993,7400087.726,-0.291,56
test00803,407368.992,7400088.181,-0.317,56
test00804,407368.99,7400088.538,-0.328,56
test00805,407369.036,7400088.893,-0.301,56
test00806,407369.053,7400089.296,-0.281,56
test00807,407368.979,7400089.711,-0.313,56
test00808,407368.946,7400089.986,-0.249,56
test00809,407368.958,7400090.381,-0.293,56
test00810,407368.965,7400090.785,-0.305,56
test00811,407368.955,7400091.192,-0.299,56
test00812,407368.988,7400091.609,-0.314,56
test00813,407368.971,7400091.979,-0.345,56
test00814,407368.917,7400092.338,-0.282,56
test00815,407368.926,7400092.768,-0.342,56
test00816,407368.866,7400093.209,-0.323,56
test00817,407368.807,7400093.454,-0.297,56
test00818,407368.743,7400093.905,-0.29,56
test00819,407368.647,7400094.383,-0.255,56
test00820,407368.534,7400094.783,-0.274,56
test00821,407368.473,7400095.138,-0.274,56
test00822,407368.472,7400095.542,-0.255,56
test00823,407368.35,7400095.888,-0.282,56
test00824,407368.289,7400096.232,-0.235,56
test00825,407368.244,7400096.662,-0.25,56
test00826,407368.141,7400097.027,-0.241,56
test00827,407368.125,7400097.358,-0.266,56
test00828,407368.138,7400097.789,-0.228,56
test00829,407368.072,7400098.2,-0.316,56
test00830,407368.04,7400098.654,-0.283,56
test00831,407368.064,7400098.912,-0.289,56
test00832,407368.035,7400099.374,-0.255,56
test00833,407367.968,7400099.617,-0.243,56
test00834,407367.903,7400100.077,-0.244,56
test00835,407367.892,7400100.337,-0.249,56
test00836,407367.817,7400100.806,-0.258,56
test00837,407367.744,7400101.224,-0.195,56
test00838,407367.696,7400101.667,-0.231,56
test00839,407367.612,7400102.115,-0.236,56
test00840,407367.52,7400102.582,-0.198,56
test00841,407367.486,7400102.913,-0.181,56
test00842,407367.423,7400103.357,-0.192,56
test00843,407367.31,7400103.693,-0.142,56
test00844,407367.224,7400104.097,-0.147,56
test00845,407367.119,7400104.496,-0.221,56
test00846,407367.069,7400104.875,-0.19,56
test00847,407367.112,7400105.348,-0.188,56
test00848,407367.098,7400105.778,-0.238,56
test00849,407367.155,7400106.185,-0.238,56
test00850,407367.258,7400106.634,-0.198,56
test00851,407367.331,7400107.072,-0.209,56
test00852,407367.439,7400107.464,-0.23,56
test00853,407367.559,7400107.877,-0.185,56
test00854,407367.625,7400108.314,-0.225,56
test00855,407367.716,7400108.761,-0.245,56
test00856,407367.79,7400109.191,-0.191,56
test00857,407367.792,7400109.633,-0.211,56
test00858,407367.822,7400110.046,-0.247,56
test00859,407367.825,7400110.496,-0.252,56
test00860,407367.757,7400110.937,-0.279,56
test00861,407367.743,7400111.461,-0.325,56
test00862,407367.68,7400111.875,-0.313,56
test00863,407367.578,7400112.273,-0.293,56
test00864,407367.582,7400112.799,-0.275,56
test00865,407367.525,7400113.217,-0.301,56
test00866,407367.443,7400113.627,-0.258,56
test00867,407367.379,7400114.036,-0.293,56
test00868,407367.348,7400114.395,-0.287,56
test00869,407367.374,7400114.739,-0.289,56
test00870,407367.574,7400115.102,-0.361,56
test00871,407367.606,7400115.514,-0.383,56
test00872,407367.521,7400115.924,-0.335,56
test00873,407367.563,7400116.293,-0.346,56
test00874,407367.469,7400116.645,-0.383,56
test00875,407367.365,7400117.01,-0.334,56
test00876,407367.447,7400117.583,-0.301,56
test00877,407367.394,7400117.828,-0.326,56
test00878,407367.256,7400118.147,-0.227,56
test00879,407367.251,7400118.514,-0.302,56
test00880,407367.21,7400118.859,-0.274,56
test00881,407367.068,7400119.248,-0.292,56
test00882,407367.051,7400119.649,-0.328,56
test00883,407367.034,7400120.075,-0.294,56
test00884,407366.9,7400120.443,-0.278,56
test00885,407366.866,7400120.85,-0.324,56
test00886,407366.832,7400121.265,-0.291,56
test00887,407366.794,7400121.667,-0.25,56
test00888,407366.874,7400122.033,-0.302,56
test00889,407366.917,7400122.393,-0.332,56
test00890,407366.936,7400122.818,-0.271,56
test00891,407367.142,7400123.297,-0.248,56
test00892,407367.204,7400123.727,-0.258,56
test00893,407367.173,7400124.096,-0.201,56
test00894,407367.247,7400124.531,-0.239,56
test00895,407367.252,7400124.907,-0.215,56
test00896,407367.188,7400125.287,-0.183,56
test00897,407367.22,7400125.683,-0.241,56
test00898,407367.207,7400126.078,-0.246,56
test00899,407367.163,7400126.46,-0.238,56
test00900,407367.161,7400126.861,-0.279,56
test00901,407367.131,7400127.275,-0.271,56
test00902,407367.082,7400127.71,-0.25,56
test00903,407367.107,7400128.135,-0.271,56
test00904,407367.074,7400128.543,-0.284,56
test00905,407367.052,7400128.95,-0.257,56
test00906,407367.15,7400129.399,-0.264,56
test00907,407367.167,7400129.765,-0.192,56
test00908,407367.198,7400130.126,-0.168,56
test00909,407367.319,7400130.54,-0.23,56
test00910,407367.381,7400130.92,-0.245,56
test00911,407367.449,7400131.39,-0.208,56
test00912,407367.53,7400131.662,-0.203,56
test00913,407367.601,7400132.006,-0.222,56
test00914,407367.585,7400132.437,-0.241,56
test00915,407367.546,7400132.692,-0.174,56
test00916,407367.562,7400133.051,-0.206,56
test00917,407367.567,7400133.387,-0.201,56
test00918,407367.556,7400133.673,-0.168,56
test00919,407367.533,7400134.025,-0.22,56
test00920,407367.419,7400134.447,-0.223,56
test00921,407367.282,7400134.837,-0.176,56
test00922,407367.199,7400135.234,-0.205,56
test00923,407367.069,7400135.635,-0.269,56
test00924,407367.052,7400135.995,-0.263,56
test00925,407367.162,7400136.477,-0.22,56
test00926,407367.104,7400136.929,-0.296,56
test00927,407367.102,7400137.413,-0.255,56
test00928,407367.129,7400137.682,-0.243,56
test00929,407367.045,7400138.102,-0.229,56
test00930,407366.914,7400138.537,-0.169,56
test00931,407366.872,7400139.009,-0.197,56
test00932,407366.747,7400139.378,-0.242,56
test00933,407366.533,7400139.77,-0.209,56
test00934,407366.371,7400140.244,-0.215,56
test00935,407366.158,7400140.565,-0.237,56
test00936,407366.017,7400140.883,-0.202,56
test00937,407365.938,7400141.251,-0.2,56
test00938,407365.776,7400141.56,-0.258,56
test00939,407365.631,7400141.866,-0.236,56
test00940,407365.591,7400142.327,-0.265,56
test00941,407365.482,7400142.687,-0.272,56
test00942,407365.325,7400143.041,-0.25,56
test00943,407365.299,7400143.523,-0.292,56
test00944,407365.199,7400143.923,-0.298,56
test00945,407365.092,7400144.261,-0.263,56
test00946,407365.08,7400144.677,-0.274,56
test00947,407364.979,7400145.016,-0.333,56
test00948,407364.794,7400145.42,-0.258,56
test00949,407364.717,7400145.839,-0.329,56
test00950,407364.614,7400146.182,-0.269,56
test00951,407364.433,7400146.543,-0.288,56
test00952,407364.329,7400146.943,-0.31,56
test00953,407364.153,7400147.33,-0.262,56
test00954,407363.926,7400147.691,-0.278,56
test00955,407363.781,7400148.06,-0.286,56
test00956,407363.71,7400148.304,-0.272,56
test00957,407363.474,7400148.704,-0.302,56
test00958,407363.278,7400149.006,-0.237,56
test00959,407363.184,7400149.425,-0.237,56
test00960,407363.027,7400149.797,-0.296,56
test00961,407362.889,7400150.21,-0.255,56
test00962,407362.839,7400150.631,-0.267,56
test00963,407362.671,7400150.984,-0.295,56
test00964,407362.529,7400151.38,-0.244,56
test00965,407362.419,7400151.767,-0.247,56
test00966,407362.174,7400152.032,-0.31,56
test00967,407362.005,7400152.366,-0.308,56
test00968,407361.884,7400152.81,-0.296,56
test00969,407361.622,7400153.146,-0.341,56
test00970,407361.453,7400153.54,-0.316,56
test00971,407361.331,7400153.964,-0.29,56
test00972,407361.13,7400154.333,-0.291,56
test00973,407360.968,7400154.759,-0.281,56
test00974,407360.848,7400155.155,-0.264,56
test00975,407360.668,7400155.359,-0.302,56
test00976,407360.39,7400155.6,-0.268,56
test00977,407360.129,7400156.003,-0.296,56
test00978,407359.858,7400156.355,-0.328,56
test00979,407359.606,7400156.712,-0.292,56
test00980,407359.459,7400157.1,-0.298,56
test00981,407359.235,7400157.382,-0.328,56
test00982,407359.01,7400157.635,-0.346,56
test00983,407358.75,7400157.962,-0.388,56
test00984,407358.382,7400158.232,-0.372,56
test00985,407358.16,7400158.382,-0.308,56
test00986,407357.974,7400158.629,-0.343,56
test00987,407357.674,7400158.832,-0.339,56
test00988,407357.351,7400158.995,-0.307,56
test00989,407357.085,7400159.24,-0.298,56
test00990,407356.805,7400159.453,-0.313,56
test00991,407356.525,7400159.7,-0.291,56
test00992,407356.336,7400159.979,-0.37,56
test00993,407356.085,7400160.216,-0.371,56
test00994,407355.702,7400160.35,-0.419,56
test00995,407355.367,7400160.67,-0.448,56
test00996,407354.982,7400160.891,-0.407,56
test00997,407354.483,7400161.068,-0.353,56
test00998,407354.119,7400161.249,-0.343,56
test00999,407353.801,7400161.356,-0.335,56
test01000,407353.514,7400161.411,-0.298,56
test01001,407353.171,7400161.513,-0.316,56
test01002,407352.86,7400161.605,-0.298,56
test01003,407352.552,7400161.572,-0.285,56
test01004,407352.275,7400161.688,-0.31,56
test01005,407352.039,7400161.814,-0.36,56
